datetime,location,direction,latitude,longitude,NO2_mean,avg_temperature
2024-01-14 12:00:00,North City,North,40.6591185496999,-73.98778632970978,30.41,23.81
2024-01-14 13:00:00,South City,South,34.022461187272214,-118.30776488367384,35.57,16.53
2024-01-14 14:00:00,East City,East,35.66392747222249,139.65367999628333,8.34,24.82
2024-01-14 15:00:00,West City,West,51.52277033489045,-0.08701313937303515,27.79,16.06
2024-01-14 16:00:00,East City,East,35.67200109364228,139.71917373962492,17.88,25.95
2024-01-14 17:00:00,East City,East,35.750186571886296,139.68469785740288,38.38,12.3
2024-01-14 18:00:00,West City,West,51.500050060890146,-0.14602336312601144,17.06,19.64
2024-01-14 19:00:00,South City,South,34.025769165912514,-118.21438179906225,34.0,13.44
2024-01-14 20:00:00,East City,East,35.76340634130867,139.6669151628655,25.76,11.42
2024-01-14 21:00:00,North City,North,40.80336875143325,-73.97482255715492,11.01,18.55
2024-01-14 22:00:00,East City,East,35.62984226769507,139.68005532933813,40.02,19.44
2024-01-14 23:00:00,South City,South,34.023173827509765,-118.21427107977897,27.91,12.05
2024-01-15 00:00:00,South City,South,34.1294263001839,-118.19644031364932,37.59,22.09
2024-01-15 01:00:00,West City,West,51.43490717172595,-0.1831154090614171,32.78,28.18
2024-01-15 02:00:00,East City,East,35.635937292515365,139.69199261683627,28.94,26.55
2024-01-15 03:00:00,East City,East,35.700734236287595,139.73832954159366,47.27,15.2
2024-01-15 04:00:00,North City,North,40.64057212782376,-74.08906397466389,26.06,15.12
2024-01-15 05:00:00,East City,East,35.695822451141176,139.65730313062681,52.14,15.93
2024-01-15 06:00:00,East City,East,35.815120378828915,139.67475701649502,27.56,18.78
2024-01-15 07:00:00,East City,East,35.64859005582889,139.69153127712946,37.78,14.14
2024-01-15 08:00:00,South City,South,34.05627815174922,-118.17837212691178,40.68,23.94
2024-01-15 09:00:00,North City,North,40.67063696978531,-74.0127621447816,25.68,11.8
2024-01-15 10:00:00,West City,West,51.4634474557412,-0.15479672297694252,37.73,24.18
2024-01-15 11:00:00,South City,South,34.04087579505751,-118.29167196183617,42.21,22.07
2024-01-15 12:00:00,South City,South,34.07000834386124,-118.24126625808367,38.5,24.13
2024-01-15 13:00:00,East City,East,35.59470175793464,139.70021491810812,24.72,23.4
2024-01-15 14:00:00,North City,North,40.64278974783154,-74.14631085547492,24.17,8.89
2024-01-15 15:00:00,North City,North,40.71142425474747,-73.91738742016652,18.3,-2.11
2024-01-15 16:00:00,North City,North,40.71011277455155,-73.96535214438171,27.26,11.0
2024-01-15 17:00:00,North City,North,40.730551122721074,-74.01705565476442,20.24,11.75
2024-01-15 18:00:00,West City,West,51.56541109517926,-0.13976483883997093,29.33,19.72
2024-01-15 19:00:00,South City,South,33.93098798698635,-118.19949773018195,29.79,12.77
2024-01-15 20:00:00,East City,East,35.70706444047123,139.7761946728313,28.49,16.34
2024-01-15 21:00:00,West City,West,51.50192253542654,-0.15800061374625635,37.02,18.68
2024-01-15 22:00:00,West City,West,51.465512600920306,-0.09725950831226124,28.96,34.49
2024-01-15 23:00:00,North City,North,40.63204340920473,-73.94776303227714,34.66,17.75
2024-01-16 00:00:00,North City,North,40.73629991303816,-73.9102643847001,21.77,16.85
2024-01-16 01:00:00,West City,West,51.52637410285827,-0.037224759370324156,27.04,19.07
2024-01-16 02:00:00,South City,South,33.99743272180715,-118.25458654922443,35.51,14.95
2024-01-16 03:00:00,South City,South,33.934053378222906,-118.2941865352355,34.37,24.33
2024-01-16 04:00:00,North City,North,40.69768751620393,-73.99482444468354,21.57,25.02
2024-01-16 05:00:00,East City,East,35.658075756805204,139.72182386047197,23.53,17.59
2024-01-16 06:00:00,East City,East,35.729271912633465,139.73214764495194,31.28,25.46
2024-01-16 07:00:00,East City,East,35.67490943655422,139.61354045956517,33.23,16.23
2024-01-16 08:00:00,South City,South,34.00781209973944,-118.23795654782306,33.67,29.12
2024-01-16 09:00:00,East City,East,35.64082766293003,139.69143013118193,30.83,24.17
2024-01-16 10:00:00,West City,West,51.501043427917395,-0.171659260031085,7.96,10.74
2024-01-16 11:00:00,East City,East,35.73546144672876,139.65829279572304,31.13,7.93
2024-01-16 12:00:00,West City,West,51.450311795374205,-0.10102112765557855,20.57,10.13
2024-01-16 13:00:00,South City,South,34.101328673181385,-118.21088195650857,17.81,18.82
2024-01-16 14:00:00,East City,East,35.81668339476508,139.70084034546025,14.34,27.08
2024-01-16 15:00:00,East City,East,35.79262624596216,139.63832335428728,20.45,20.97
2024-01-16 16:00:00,South City,South,34.05174567126369,-118.2285438519204,21.41,26.0
2024-01-16 17:00:00,North City,North,40.653349435881,-74.01876259710511,41.49,28.03
2024-01-16 18:00:00,East City,East,35.663300171327236,139.62883943625712,23.97,19.94
2024-01-16 19:00:00,East City,East,35.697923048813486,139.7575798767804,33.38,15.93
2024-01-16 20:00:00,East City,East,35.63401772477396,139.64970873762738,32.77,23.12
2024-01-16 21:00:00,South City,South,34.0794908587281,-118.28569404482555,25.02,24.95
2024-01-16 22:00:00,West City,West,51.550254599849346,-0.13624503901537188,32.44,14.79
2024-01-16 23:00:00,East City,East,35.750357926041275,139.76776580259613,46.15,15.74
2024-01-17 00:00:00,South City,South,34.02834988100435,-118.21037748416434,37.96,22.33
2024-01-17 01:00:00,North City,North,40.772533707216404,-74.06206903190375,33.72,12.47
2024-01-17 02:00:00,West City,West,51.550792347151564,-0.14670430504916673,20.77,21.53
2024-01-17 03:00:00,East City,East,35.71519539248295,139.70067908909698,20.0,13.26
2024-01-17 04:00:00,West City,West,51.55036286124999,-0.11049111270836293,36.83,13.84
2024-01-17 05:00:00,East City,East,35.60425607229339,139.57785043962335,20.34,19.05
2024-01-17 06:00:00,West City,West,51.572778940537994,-0.14666391029418444,20.48,15.87
2024-01-17 07:00:00,East City,East,35.706099016528455,139.70122498398896,24.65,17.37
2024-01-17 08:00:00,East City,East,35.731670715469804,139.7164606476562,33.88,13.13
2024-01-17 09:00:00,North City,North,40.74576902930935,-74.0253238358626,38.89,14.31
2024-01-17 10:00:00,South City,South,34.04620637262885,-118.25463103555794,26.2,16.03
2024-01-17 11:00:00,North City,North,40.7527970950971,-74.08681553042183,29.81,15.88
2024-01-17 12:00:00,East City,East,35.65671818101766,139.69913754481175,37.45,11.8
2024-01-17 13:00:00,West City,West,51.552523461125084,-0.11707745830141794,34.28,24.29
2024-01-17 14:00:00,East City,East,35.664258471757755,139.73145358084028,35.59,33.77
2024-01-17 15:00:00,West City,West,51.46103234329047,-0.11588155086326074,30.7,26.13
2024-01-17 16:00:00,North City,North,40.68690436749731,-73.99394757614459,24.87,18.19
2024-01-17 17:00:00,South City,South,34.09649015688009,-118.23219952381186,44.74,15.54
2024-01-17 18:00:00,North City,North,40.78287828687577,-73.95054729760342,44.32,16.1
2024-01-17 19:00:00,West City,West,51.61594713587489,-0.13659429062161682,27.54,12.1
2024-01-17 20:00:00,South City,South,34.09754288475629,-118.254474910116,27.92,5.75
2024-01-17 21:00:00,South City,South,34.0411902686496,-118.3470927363218,25.6,2.55
2024-01-17 22:00:00,West City,West,51.63162336843207,-0.162949873013492,4.83,7.85
2024-01-17 23:00:00,North City,North,40.72875872552096,-73.93897747769884,26.91,12.73
2024-01-18 00:00:00,South City,South,34.09366624119641,-118.27279189159586,24.92,17.19
2024-01-18 01:00:00,North City,North,40.71797720693197,-74.1141109610459,21.14,19.88
2024-01-18 02:00:00,North City,North,40.7868284027771,-74.0414675143968,29.36,13.87
2024-01-18 03:00:00,West City,West,51.42834046489839,-0.08304808429619423,32.67,21.56
2024-01-18 04:00:00,North City,North,40.69395024204165,-73.97721101086668,36.88,20.94
2024-01-18 05:00:00,West City,West,51.46299260521363,-0.14314405743436864,21.68,2.54
2024-01-18 06:00:00,West City,West,51.42367778680861,-0.17260947311583302,39.2,18.8
2024-01-18 07:00:00,North City,North,40.65828004612786,-73.93545338101269,31.69,21.09
2024-01-18 08:00:00,East City,East,35.674437238233665,139.67583272036356,30.56,35.83
2024-01-18 09:00:00,South City,South,33.96734513075069,-118.27597847143242,30.58,12.79
2024-01-18 10:00:00,North City,North,40.704068107409505,-74.08025110791405,28.14,12.62
2024-01-18 11:00:00,West City,West,51.475088634507806,-0.03903445536952439,39.69,20.99
2024-01-18 12:00:00,East City,East,35.702618119016186,139.7442597005493,30.81,12.37
2024-01-18 13:00:00,West City,West,51.41643460356676,-0.16245934136182097,35.28,21.42
2024-01-18 14:00:00,West City,West,51.57725397503666,0.026557757509920288,29.22,15.58
2024-01-18 15:00:00,West City,West,51.49199828579071,-0.088816973386533,18.94,16.5
2024-01-18 16:00:00,West City,West,51.571082016607576,-0.15271339415501747,32.28,3.19
2024-01-18 17:00:00,East City,East,35.60805549082128,139.75532437232994,41.1,9.72
2024-01-18 18:00:00,West City,West,51.50879757276222,-0.10689064607661256,45.15,32.25
2024-01-18 19:00:00,North City,North,40.708381852039736,-74.0245005514941,25.64,17.23
2024-01-18 20:00:00,South City,South,34.05017140866274,-118.30263315447357,13.93,11.7
2024-01-18 21:00:00,South City,South,34.06417882701816,-118.19850386246316,29.07,19.6
2024-01-18 22:00:00,West City,West,51.45363677058868,-0.11130800231883287,21.38,18.66
2024-01-18 23:00:00,North City,North,40.65310374968005,-73.99885284526181,14.29,10.11
2024-01-19 00:00:00,North City,North,40.74562406059176,-74.03053860649115,17.32,18.86
2024-01-19 01:00:00,East City,East,35.62642725831725,139.64844803868255,19.37,11.89
2024-01-19 02:00:00,West City,West,51.52206310516234,-0.18695074966660624,31.71,26.82
2024-01-19 03:00:00,North City,North,40.586285623862686,-74.02030021109401,50.74,11.56
2024-01-19 04:00:00,North City,North,40.76606738132708,-74.03771715529179,20.98,25.42
2024-01-19 05:00:00,East City,East,35.68799278652396,139.66331471078905,25.52,9.07
2024-01-19 06:00:00,West City,West,51.47766970830802,-0.2326947720654337,46.64,28.93
2024-01-19 07:00:00,South City,South,34.06565634706225,-118.26085961377487,33.08,15.26
2024-01-19 08:00:00,West City,West,51.46193176151797,-0.1263562138425495,24.76,17.74
2024-01-19 09:00:00,West City,West,51.43499718139796,-0.16993712950074708,32.55,25.32
2024-01-19 10:00:00,North City,North,40.74990414849347,-73.99662900597383,11.85,31.55
2024-01-19 11:00:00,East City,East,35.686755299969185,139.7059777037429,40.56,19.56
2024-01-19 12:00:00,East City,East,35.68416743542818,139.7612213737203,45.18,29.87
2024-01-19 13:00:00,East City,East,35.68273728373032,139.74187832800916,41.66,16.57
2024-01-19 14:00:00,North City,North,40.716750004180554,-73.95202281895942,38.85,23.52
2024-01-19 15:00:00,West City,West,51.4760641387705,-0.08468032638086206,20.28,8.34
2024-01-19 16:00:00,West City,West,51.567863305548435,-0.1997782026688092,44.47,18.99
2024-01-19 17:00:00,East City,East,35.72435514279542,139.75082269133026,34.21,13.84
2024-01-19 18:00:00,East City,East,35.67837290820428,139.64807423422042,33.49,22.7
2024-01-19 19:00:00,South City,South,34.01844108625128,-118.25092593353578,28.37,12.79
2024-01-19 20:00:00,East City,East,35.77575586661293,139.72530302595467,51.09,23.49
2024-01-19 21:00:00,North City,North,40.68963655221696,-74.01697219058224,30.3,22.26
2024-01-19 22:00:00,East City,East,35.63119955554624,139.68812771714505,25.27,22.4
2024-01-19 23:00:00,South City,South,34.013742882510634,-118.29069515505545,13.92,12.66
2024-01-20 00:00:00,West City,West,51.56491480131507,-0.11380786695011956,22.11,14.7
2024-01-20 01:00:00,North City,North,40.63015406510806,-73.94584436767846,30.79,18.16
2024-01-20 02:00:00,North City,North,40.746697189247634,-73.98569574014918,22.98,22.09
2024-01-20 03:00:00,South City,South,34.06268297076373,-118.2682818092816,48.01,26.67
2024-01-20 04:00:00,South City,South,33.9979733103354,-118.29451245872292,14.35,16.48
2024-01-20 05:00:00,South City,South,34.01525985656349,-118.19920418337175,18.44,18.46
2024-01-20 06:00:00,East City,East,35.65665446997513,139.6147815000516,35.56,23.69
2024-01-20 07:00:00,North City,North,40.69640526417435,-73.99824046580706,30.0,17.93
2024-01-20 08:00:00,South City,South,34.06144504084645,-118.29634825392002,9.27,15.0
2024-01-20 09:00:00,South City,South,34.04422027190875,-118.19645141673057,40.27,13.35
2024-01-20 10:00:00,North City,North,40.67533965211429,-73.98891355426298,36.03,16.81
2024-01-20 11:00:00,East City,East,35.760637406804996,139.73801077011208,5.61,17.06
2024-01-20 12:00:00,South City,South,34.04377466845325,-118.23372560288614,25.86,13.74
2024-01-20 13:00:00,West City,West,51.51756514717845,-0.14203415178362916,19.45,25.41
2024-01-20 14:00:00,West City,West,51.50374832600906,-0.07221407162379057,5.75,17.79
2024-01-20 15:00:00,West City,West,51.48199299011763,-0.13518901594087357,24.49,9.46
2024-01-20 16:00:00,North City,North,40.79388000498832,-74.0370813587018,32.2,8.72
2024-01-20 17:00:00,North City,North,40.6991490119637,-73.98774372940085,26.29,32.73
2024-01-20 18:00:00,North City,North,40.73140843407361,-74.03537489074859,36.73,16.85
2024-01-20 19:00:00,South City,South,34.0071689632676,-118.21178040371959,18.11,29.5
2024-01-20 20:00:00,West City,West,51.518893610406195,-0.05380569500430797,40.02,21.62
2024-01-20 21:00:00,East City,East,35.67859820609009,139.559759574987,14.75,10.06
2024-01-20 22:00:00,East City,East,35.73520109796091,139.6442777563622,36.59,16.07
2024-01-20 23:00:00,North City,North,40.653759359234556,-73.95028391526655,30.22,21.83
2024-01-21 00:00:00,West City,West,51.46924255884281,-0.12101230600411675,21.34,12.97
2024-01-21 01:00:00,East City,East,35.73854267245687,139.6545885239904,27.62,19.35
2024-01-21 02:00:00,South City,South,34.140754794965524,-118.15181966334677,36.29,9.41
2024-01-21 03:00:00,North City,North,40.72146708321852,-73.99380234010458,31.65,18.36
2024-01-21 04:00:00,North City,North,40.72840347988975,-73.99850341649683,20.66,13.34
2024-01-21 05:00:00,South City,South,34.017447816992515,-118.24575847384563,46.71,17.25
2024-01-21 06:00:00,South City,South,34.09420049133728,-118.14462104175925,51.26,21.03
2024-01-21 07:00:00,South City,South,34.0334401809838,-118.25958575483781,17.4,13.69
2024-01-21 08:00:00,South City,South,34.09737245180455,-118.24066955821625,25.4,24.05
2024-01-21 09:00:00,East City,East,35.721425893029725,139.6798615698518,18.3,23.94
2024-01-21 10:00:00,West City,West,51.515682947178426,-0.14695417067762817,33.01,30.22
2024-01-21 11:00:00,South City,South,33.9718169486441,-118.23446297105522,21.65,32.63
2024-01-21 12:00:00,North City,North,40.72688675319147,-73.9275830361985,36.55,19.29
2024-01-21 13:00:00,South City,South,34.04216254182236,-118.30530711649075,24.36,17.42
2024-01-21 14:00:00,West City,West,51.388616699445365,-0.09788753126850247,33.02,22.82
2024-01-21 15:00:00,West City,West,51.60861548116434,-0.19595870022964051,14.02,21.24
2024-01-21 16:00:00,East City,East,35.64766860353547,139.77086127648462,21.78,27.22
2024-01-21 17:00:00,West City,West,51.45932558151722,-0.08625738378603165,29.15,9.3
2024-01-21 18:00:00,North City,North,40.728100719900894,-73.95326668439785,44.86,16.46
2024-01-21 19:00:00,North City,North,40.75691665311617,-74.02860451664165,17.5,22.23
2024-01-21 20:00:00,West City,West,51.479535984981865,-0.20064189346966613,23.92,23.33
2024-01-21 21:00:00,West City,West,51.46950038887406,-0.20611748664820462,22.04,20.37
2024-01-21 22:00:00,East City,East,35.54442381586532,139.7917183755754,29.93,22.31
2024-01-21 23:00:00,East City,East,35.596173002431975,139.74207568449185,44.2,13.8
2024-01-22 00:00:00,South City,South,34.01200138005965,-118.20639559402302,11.6,29.27
2024-01-22 01:00:00,North City,North,40.635787618398446,-73.90683068825741,32.14,16.67
2024-01-22 02:00:00,East City,East,35.680411236205856,139.70036707118567,11.76,12.67
2024-01-22 03:00:00,East City,East,35.68312254398113,139.76725774651237,28.11,24.45
2024-01-22 04:00:00,East City,East,35.64649933192108,139.64019927120685,15.81,19.5
2024-01-22 05:00:00,West City,West,51.50795707815244,-0.09231793547470965,26.34,21.11
2024-01-22 06:00:00,East City,East,35.69265896137783,139.7572192351085,23.47,26.49
2024-01-22 07:00:00,North City,North,40.687591008449616,-74.01007613365508,12.21,20.24
2024-01-22 08:00:00,South City,South,34.01970892609296,-118.23700200464172,46.69,35.04
2024-01-22 09:00:00,South City,South,34.000703266454714,-118.28115157354776,22.68,10.84
2024-01-22 10:00:00,East City,East,35.63530945750066,139.7823670602623,41.07,11.65
2024-01-22 11:00:00,North City,North,40.77250547015237,-74.05505827655699,12.74,13.26
2024-01-22 12:00:00,East City,East,35.62066351487482,139.66848894512833,23.83,15.37
2024-01-22 13:00:00,South City,South,34.02227870323282,-118.23227117362411,44.6,5.96
2024-01-22 14:00:00,East City,East,35.728263969814776,139.62193331368735,31.33,5.76
2024-01-22 15:00:00,South City,South,34.10479738088615,-118.29360303136572,36.5,7.48
2024-01-22 16:00:00,North City,North,40.67042851539411,-73.97905968941241,44.57,20.18
2024-01-22 17:00:00,North City,North,40.75360364216969,-74.00971054892747,40.82,24.97
2024-01-22 18:00:00,East City,East,35.72159077651209,139.63600734501995,27.95,17.52
2024-01-22 19:00:00,North City,North,40.7356886433076,-73.92227537833263,34.4,23.45
2024-01-22 20:00:00,East City,East,35.7540701774108,139.52235931192558,11.2,21.45
2024-01-22 21:00:00,West City,West,51.50438555043041,-0.10506024151788097,22.88,28.11
